,filename,range_lambdas,alpha_half,run_time,best_feasible_obj,best_lb,number_lagrangian_iterations,what_stopped_lagrangian
643,cap101,50,8,10.510613918304443,796648.4375000002,793250.6088430971,201,max iterations
644,cap101,50,10,10.423017501831055,796648.4375000002,796383.1493565026,201,max iterations
645,cap101,50,12,2.7021961212158203,796648.4375000002,796648.4374999998,34,reached subgradient tolerance and dual gap tolerance
646,cap101,50,14,2.8040144443511963,796648.4375000002,796577.6592092667,35,reached dual gap tolerance
647,cap101,50,16,2.4415979385375977,796648.4375000002,796583.0317529489,36,reached dual gap tolerance
648,cap101,50,18,2.554417133331299,796648.4375000002,796632.2373485408,31,reached dual gap tolerance
649,cap101,50,20,2.11863112449646,796648.4375000002,796583.7258653808,27,reached dual gap tolerance
650,cap101,60,2,10.542651414871216,799144.6875000002,740951.2012323786,201,max iterations
651,cap101,60,4,10.983728408813477,802137.8250000003,765622.2037165896,201,max iterations
652,cap101,60,6,10.453518867492676,796648.4375000002,783724.5539073696,201,max iterations
653,cap101,60,8,10.271360158920288,796648.4375000002,793250.6088430971,201,max iterations
654,cap101,60,10,10.442021369934082,796648.4375000002,796383.1493565026,201,max iterations
655,cap101,60,12,2.48311710357666,796648.4375000002,796648.4374999998,34,reached subgradient tolerance and dual gap tolerance
656,cap101,60,14,2.6231722831726074,796648.4375000002,796577.6592092667,35,reached dual gap tolerance
657,cap101,60,16,2.726088047027588,796648.4375000002,796583.0317529489,36,reached dual gap tolerance
658,cap101,60,18,2.516864776611328,796648.4375000002,796632.2373485408,31,reached dual gap tolerance
659,cap101,60,20,2.0377819538116455,796648.4375000002,796583.7258653808,27,reached dual gap tolerance
660,cap101,70,2,10.15615439414978,799144.6875000002,740951.2012323786,201,max iterations
661,cap101,70,4,10.622113227844238,802137.8250000003,765622.2037165896,201,max iterations
662,cap101,70,6,10.561315536499023,796648.4375000002,783724.5539073696,201,max iterations
663,cap101,70,8,10.174738645553589,796648.4375000002,793250.6088430971,201,max iterations
664,cap101,70,10,10.575120449066162,796648.4375000002,796383.1493565026,201,max iterations
665,cap101,70,12,2.4801437854766846,796648.4375000002,796648.4374999998,34,reached subgradient tolerance and dual gap tolerance
666,cap101,70,14,2.540558338165283,796648.4375000002,796577.6592092667,35,reached dual gap tolerance
667,cap101,70,16,2.69882869720459,796648.4375000002,796583.0317529489,36,reached dual gap tolerance
668,cap101,70,18,2.628897190093994,796648.4375000002,796632.2373485408,31,reached dual gap tolerance
669,cap101,70,20,2.187441349029541,796648.4375000002,796583.7258653808,27,reached dual gap tolerance
670,cap101,80,2,10.195247173309326,799144.6875000002,740951.2012323786,201,max iterations
671,cap101,80,4,10.765836477279663,802137.8250000003,765622.2037165896,201,max iterations
672,cap101,80,6,10.453783988952637,796648.4375000002,783724.5539073696,201,max iterations
673,cap101,80,8,10.462387800216675,796648.4375000002,793250.6088430971,201,max iterations
674,cap101,80,10,10.367803573608398,796648.4375000002,796383.1493565026,201,max iterations
675,cap101,80,12,2.636517286300659,796648.4375000002,796648.4374999998,34,reached subgradient tolerance and dual gap tolerance
676,cap101,80,14,2.5140936374664307,796648.4375000002,796577.6592092667,35,reached dual gap tolerance
677,cap101,80,16,2.6010186672210693,796648.4375000002,796583.0317529489,36,reached dual gap tolerance
678,cap101,80,18,2.536710262298584,796648.4375000002,796632.2373485408,31,reached dual gap tolerance
679,cap101,80,20,2.2904787063598633,796648.4375000002,796583.7258653808,27,reached dual gap tolerance
680,cap101,90,2,10.337544202804565,799144.6875000002,740951.2012323786,201,max iterations
681,cap101,90,4,10.797138690948486,802137.8250000003,765622.2037165896,201,max iterations
682,cap101,90,6,10.554039716720581,796648.4375000002,783724.5539073696,201,max iterations
683,cap101,90,8,10.409260749816895,796648.4375000002,793250.6088430971,201,max iterations
684,cap101,90,10,10.53809118270874,796648.4375000002,796383.1493565026,201,max iterations
685,cap101,90,12,2.769545793533325,796648.4375000002,796648.4374999998,34,reached subgradient tolerance and dual gap tolerance
686,cap101,90,14,2.7116737365722656,796648.4375000002,796577.6592092667,35,reached dual gap tolerance
687,cap101,90,16,2.832765579223633,796648.4375000002,796583.0317529489,36,reached dual gap tolerance
688,cap101,90,18,2.5641047954559326,796648.4375000002,796632.2373485408,31,reached dual gap tolerance
689,cap101,90,20,2.2796735763549805,796648.4375000002,796583.7258653808,27,reached dual gap tolerance
690,cap101,100,2,10.520503044128418,799144.6875000002,740951.2012323786,201,max iterations
691,cap101,100,4,10.647353887557983,802137.8250000003,765622.2037165896,201,max iterations
692,cap101,100,6,10.795715808868408,796648.4375000002,783724.5539073696,201,max iterations
693,cap101,100,8,10.730085849761963,796648.4375000002,793250.6088430971,201,max iterations
694,cap101,100,10,10.610657691955566,796648.4375000002,796383.1493565026,201,max iterations
695,cap101,100,12,2.739370584487915,796648.4375000002,796648.4374999998,34,reached subgradient tolerance and dual gap tolerance
696,cap101,100,14,2.5504331588745117,796648.4375000002,796577.6592092667,35,reached dual gap tolerance
697,cap101,100,16,2.63026762008667,796648.4375000002,796583.0317529489,36,reached dual gap tolerance
698,cap101,100,18,2.489044666290283,796648.4375000002,796632.2373485408,31,reached dual gap tolerance
699,cap101,100,20,2.1937003135681152,796648.4375000002,796583.7258653808,27,reached dual gap tolerance
700,cap102,10,2,0.5676431655883789,0.0,0.0,0,unclear if the intergrality property holds
701,cap102,10,4,0.573472261428833,0.0,0.0,0,unclear if the intergrality property holds
702,cap102,10,6,0.5623977184295654,0.0,0.0,0,unclear if the intergrality property holds
703,cap102,10,8,0.578094482421875,0.0,0.0,0,unclear if the intergrality property holds
704,cap102,10,10,0.5193536281585693,0.0,0.0,0,unclear if the intergrality property holds
705,cap102,10,12,0.5682675838470459,0.0,0.0,0,unclear if the intergrality property holds
706,cap102,10,14,0.49909138679504395,0.0,0.0,0,unclear if the intergrality property holds
707,cap102,10,16,0.5154223442077637,0.0,0.0,0,unclear if the intergrality property holds
708,cap102,10,18,0.522620677947998,0.0,0.0,0,unclear if the intergrality property holds
709,cap102,10,20,0.5793142318725586,0.0,0.0,0,unclear if the intergrality property holds
710,cap102,20,2,11.006621837615967,857986.8000000003,786125.764184129,201,max iterations
711,cap102,20,4,11.50809097290039,856734.4000000001,826841.1186844935,201,max iterations
712,cap102,20,6,10.809324741363525,855971.7500000002,842312.529864135,201,max iterations
713,cap102,20,8,11.848308801651001,855971.7500000002,848244.6115096435,201,max iterations
714,cap102,20,10,10.401024103164673,854704.2000000003,852620.8633173238,201,max iterations
715,cap102,20,12,10.931927919387817,854704.2000000003,854181.0945915659,201,max iterations
716,cap102,20,14,10.686714887619019,854704.2000000003,854427.8775188446,201,max iterations
717,cap102,20,16,4.07715368270874,854704.2000000003,854620.5912486756,65,reached dual gap tolerance
718,cap102,20,18,2.649235725402832,854704.2000000003,854627.6695443352,34,reached dual gap tolerance
719,cap102,20,20,2.3785696029663086,854704.2000000003,854618.8589519851,34,reached dual gap tolerance
720,cap102,30,2,10.58561086654663,857986.8000000003,786125.764184129,201,max iterations
721,cap102,30,4,10.8217191696167,856734.4000000001,826841.1186844935,201,max iterations
722,cap102,30,6,11.025389671325684,855971.7500000002,842312.529864135,201,max iterations
723,cap102,30,8,10.899847269058228,855971.7500000002,848244.6115096435,201,max iterations
724,cap102,30,10,10.838360786437988,854704.2000000003,852620.8633173238,201,max iterations
725,cap102,30,12,10.753958463668823,854704.2000000003,854181.0945915659,201,max iterations
726,cap102,30,14,10.7693190574646,854704.2000000003,854427.8775188446,201,max iterations
727,cap102,30,16,3.9778928756713867,854704.2000000003,854620.5912486756,65,reached dual gap tolerance
728,cap102,30,18,2.4733471870422363,854704.2000000003,854627.6695443352,34,reached dual gap tolerance
729,cap102,30,20,2.8725452423095703,854704.2000000003,854618.8589519851,34,reached dual gap tolerance
730,cap102,40,2,10.177154302597046,857986.8000000003,786125.764184129,201,max iterations
731,cap102,40,4,10.761506795883179,856734.4000000001,826841.1186844935,201,max iterations
732,cap102,40,6,11.09557294845581,855971.7500000002,842312.529864135,201,max iterations
733,cap102,40,8,10.763416290283203,855971.7500000002,848244.6115096435,201,max iterations
734,cap102,40,10,10.981829643249512,854704.2000000003,852620.8633173238,201,max iterations
735,cap102,40,12,10.78375792503357,854704.2000000003,854181.0945915659,201,max iterations
736,cap102,40,14,10.491360425949097,854704.2000000003,854427.8775188446,201,max iterations
737,cap102,40,16,3.741724729537964,854704.2000000003,854620.5912486756,65,reached dual gap tolerance
738,cap102,40,18,2.5648491382598877,854704.2000000003,854627.6695443352,34,reached dual gap tolerance
739,cap102,40,20,2.639051914215088,854704.2000000003,854618.8589519851,34,reached dual gap tolerance
740,cap102,50,2,10.435574054718018,857986.8000000003,786125.764184129,201,max iterations
741,cap102,50,4,11.185456275939941,856734.4000000001,826841.1186844935,201,max iterations
742,cap102,50,6,10.962962865829468,855971.7500000002,842312.529864135,201,max iterations
743,cap102,50,8,10.58044958114624,855971.7500000002,848244.6115096435,201,max iterations
744,cap102,50,10,10.705765008926392,854704.2000000003,852620.8633173238,201,max iterations
745,cap102,50,12,10.688408851623535,854704.2000000003,854181.0945915659,201,max iterations
746,cap102,50,14,10.417757034301758,854704.2000000003,854427.8775188446,201,max iterations
747,cap102,50,16,3.929813861846924,854704.2000000003,854620.5912486756,65,reached dual gap tolerance
748,cap102,50,18,2.4842402935028076,854704.2000000003,854627.6695443352,34,reached dual gap tolerance
749,cap102,50,20,2.659857749938965,854704.2000000003,854618.8589519851,34,reached dual gap tolerance
750,cap102,60,2,10.543324947357178,857986.8000000003,786125.764184129,201,max iterations
751,cap102,60,4,11.154396533966064,856734.4000000001,826841.1186844935,201,max iterations
752,cap102,60,6,11.1561918258667,855971.7500000002,842312.529864135,201,max iterations
753,cap102,60,8,10.749051332473755,855971.7500000002,848244.6115096435,201,max iterations
754,cap102,60,10,10.677348136901855,854704.2000000003,852620.8633173238,201,max iterations
755,cap102,60,12,10.834760427474976,854704.2000000003,854181.0945915659,201,max iterations
756,cap102,60,14,10.624935150146484,854704.2000000003,854427.8775188446,201,max iterations
757,cap102,60,16,3.957831621170044,854704.2000000003,854620.5912486756,65,reached dual gap tolerance
758,cap102,60,18,2.5280861854553223,854704.2000000003,854627.6695443352,34,reached dual gap tolerance
759,cap102,60,20,2.436275005340576,854704.2000000003,854618.8589519851,34,reached dual gap tolerance
760,cap102,70,2,10.847390413284302,857986.8000000003,786125.764184129,201,max iterations
761,cap102,70,4,10.723539113998413,856734.4000000001,826841.1186844935,201,max iterations
762,cap102,70,6,10.316839218139648,855971.7500000002,842312.529864135,201,max iterations
763,cap102,70,8,10.573158502578735,855971.7500000002,848244.6115096435,201,max iterations
764,cap102,70,10,10.56343150138855,854704.2000000003,852620.8633173238,201,max iterations
765,cap102,70,12,10.444738864898682,854704.2000000003,854181.0945915659,201,max iterations
766,cap102,70,14,10.240582704544067,854704.2000000003,854427.8775188446,201,max iterations
767,cap102,70,16,4.195951700210571,854704.2000000003,854620.5912486756,65,reached dual gap tolerance
768,cap102,70,18,2.5550918579101562,854704.2000000003,854627.6695443352,34,reached dual gap tolerance
769,cap102,70,20,2.4453365802764893,854704.2000000003,854618.8589519851,34,reached dual gap tolerance
770,cap102,80,2,10.693755388259888,857986.8000000003,786125.764184129,201,max iterations
771,cap102,80,4,11.022430181503296,856734.4000000001,826841.1186844935,201,max iterations
772,cap102,80,6,11.038883447647095,855971.7500000002,842312.529864135,201,max iterations
773,cap102,80,8,10.603569269180298,855971.7500000002,848244.6115096435,201,max iterations
774,cap102,80,10,10.585297107696533,854704.2000000003,852620.8633173238,201,max iterations
775,cap102,80,12,11.101299047470093,854704.2000000003,854181.0945915659,201,max iterations
776,cap102,80,14,11.135850429534912,854704.2000000003,854427.8775188446,201,max iterations
777,cap102,80,16,4.147223472595215,854704.2000000003,854620.5912486756,65,reached dual gap tolerance
778,cap102,80,18,2.6728808879852295,854704.2000000003,854627.6695443352,34,reached dual gap tolerance
779,cap102,80,20,2.7214481830596924,854704.2000000003,854618.8589519851,34,reached dual gap tolerance
780,cap102,90,2,10.67466425895691,857986.8000000003,786125.764184129,201,max iterations
781,cap102,90,4,11.258740663528442,856734.4000000001,826841.1186844935,201,max iterations
782,cap102,90,6,11.142639875411987,855971.7500000002,842312.529864135,201,max iterations
783,cap102,90,8,11.963764429092407,855971.7500000002,848244.6115096435,201,max iterations
784,cap102,90,10,11.031718254089355,854704.2000000003,852620.8633173238,201,max iterations
785,cap102,90,12,10.935725688934326,854704.2000000003,854181.0945915659,201,max iterations
786,cap102,90,14,10.977741241455078,854704.2000000003,854427.8775188446,201,max iterations
787,cap102,90,16,3.929215431213379,854704.2000000003,854620.5912486756,65,reached dual gap tolerance
788,cap102,90,18,2.5587775707244873,854704.2000000003,854627.6695443352,34,reached dual gap tolerance
789,cap102,90,20,2.7451775074005127,854704.2000000003,854618.8589519851,34,reached dual gap tolerance
790,cap102,100,2,10.676676273345947,857986.8000000003,786125.764184129,201,max iterations
791,cap102,100,4,11.152315855026245,856734.4000000001,826841.1186844935,201,max iterations
792,cap102,100,6,11.055947065353394,855971.7500000002,842312.529864135,201,max iterations
793,cap102,100,8,10.575598239898682,855971.7500000002,848244.6115096435,201,max iterations
794,cap102,100,10,10.806849241256714,854704.2000000003,852620.8633173238,201,max iterations
795,cap102,100,12,10.820683479309082,854704.2000000003,854181.0945915659,201,max iterations
796,cap102,100,14,10.91856598854065,854704.2000000003,854427.8775188446,201,max iterations
797,cap102,100,16,3.9804375171661377,854704.2000000003,854620.5912486756,65,reached dual gap tolerance
798,cap102,100,18,2.4041874408721924,854704.2000000003,854627.6695443352,34,reached dual gap tolerance
799,cap102,100,20,2.661073923110962,854704.2000000003,854618.8589519851,34,reached dual gap tolerance
