,filename,range_lambdas,alpha_half,run_time,best_feasible_obj,best_lb,number_lagrangian_iterations,what_stopped_lagrangian
654,cap101,60,10,3.428661823272705,796648.4375000002,796586.1779063176,39,reached dual gap tolerance
655,cap101,60,12,2.9071338176727295,796648.4375000002,796615.9856276044,32,reached dual gap tolerance
656,cap101,60,14,2.774261236190796,796648.4375000002,796568.8826286118,26,reached dual gap tolerance
657,cap101,60,16,2.924186944961548,796648.4375000002,796588.6666942381,28,reached dual gap tolerance
658,cap101,60,18,2.930802583694458,796648.4375000002,796600.8940274119,34,reached dual gap tolerance
659,cap101,60,20,3.080254316329956,796648.4375000002,796576.6553205157,37,reached dual gap tolerance
660,cap101,70,2,10.034050226211548,801787.4125000002,778717.3897090747,201,max iterations
661,cap101,70,4,10.522274494171143,797657.2750000003,792555.2072786004,201,max iterations
662,cap101,70,6,10.995264053344727,796648.4375000002,793064.3710996356,201,max iterations
663,cap101,70,8,11.50955080986023,796648.4375000002,796564.9009942433,201,max iterations
664,cap101,70,10,3.8556864261627197,796648.4375000002,796586.1779063176,39,reached dual gap tolerance
665,cap101,70,12,3.675372362136841,796648.4375000002,796615.9856276044,32,reached dual gap tolerance
666,cap101,70,14,3.073655605316162,796648.4375000002,796568.8826286118,26,reached dual gap tolerance
667,cap101,70,16,3.2612686157226562,796648.4375000002,796588.6666942381,28,reached dual gap tolerance
668,cap101,70,18,4.025339603424072,796648.4375000002,796600.8940274119,34,reached dual gap tolerance
669,cap101,70,20,3.921916961669922,796648.4375000002,796576.6553205157,37,reached dual gap tolerance
670,cap101,80,2,10.376016616821289,801787.4125000002,778717.3897090747,201,max iterations
671,cap101,80,4,10.774838924407959,797657.2750000003,792555.2072786004,201,max iterations
672,cap101,80,6,10.237247705459595,796648.4375000002,793064.3710996356,201,max iterations
673,cap101,80,8,10.341464757919312,796648.4375000002,796564.9009942433,201,max iterations
674,cap101,80,10,3.403928756713867,796648.4375000002,796586.1779063176,39,reached dual gap tolerance
675,cap101,80,12,3.419630527496338,796648.4375000002,796615.9856276044,32,reached dual gap tolerance
676,cap101,80,14,2.991136074066162,796648.4375000002,796568.8826286118,26,reached dual gap tolerance
677,cap101,80,16,3.027269124984741,796648.4375000002,796588.6666942381,28,reached dual gap tolerance
678,cap101,80,18,3.514399290084839,796648.4375000002,796600.8940274119,34,reached dual gap tolerance
679,cap101,80,20,3.6279211044311523,796648.4375000002,796576.6553205157,37,reached dual gap tolerance
680,cap101,90,2,10.498802185058594,801787.4125000002,778717.3897090747,201,max iterations
681,cap101,90,4,10.775251626968384,797657.2750000003,792555.2072786004,201,max iterations
682,cap101,90,6,10.344740629196167,796648.4375000002,793064.3710996356,201,max iterations
683,cap101,90,8,10.442070722579956,796648.4375000002,796564.9009942433,201,max iterations
684,cap101,90,10,3.8299977779388428,796648.4375000002,796586.1779063176,39,reached dual gap tolerance
685,cap101,90,12,3.363239049911499,796648.4375000002,796615.9856276044,32,reached dual gap tolerance
686,cap101,90,14,3.3696649074554443,796648.4375000002,796568.8826286118,26,reached dual gap tolerance
687,cap101,90,16,3.2836639881134033,796648.4375000002,796588.6666942381,28,reached dual gap tolerance
688,cap101,90,18,3.437662124633789,796648.4375000002,796600.8940274119,34,reached dual gap tolerance
689,cap101,90,20,3.725184917449951,796648.4375000002,796576.6553205157,37,reached dual gap tolerance
690,cap101,100,2,10.397733688354492,801787.4125000002,778717.3897090747,201,max iterations
691,cap101,100,4,11.129725694656372,797657.2750000003,792555.2072786004,201,max iterations
692,cap101,100,6,11.123172283172607,796648.4375000002,793064.3710996356,201,max iterations
693,cap101,100,8,10.874488115310669,796648.4375000002,796564.9009942433,201,max iterations
694,cap101,100,10,3.95382022857666,796648.4375000002,796586.1779063176,39,reached dual gap tolerance
695,cap101,100,12,3.645279884338379,796648.4375000002,796615.9856276044,32,reached dual gap tolerance
696,cap101,100,14,3.568903923034668,796648.4375000002,796568.8826286118,26,reached dual gap tolerance
697,cap101,100,16,3.380666494369507,796648.4375000002,796588.6666942381,28,reached dual gap tolerance
698,cap101,100,18,3.9103739261627197,796648.4375000002,796600.8940274119,34,reached dual gap tolerance
699,cap101,100,20,3.693772077560425,796648.4375000002,796576.6553205157,37,reached dual gap tolerance
700,cap102,10,2,0.5389609336853027,0.0,0.0,0,unclear if the intergrality property holds
701,cap102,10,4,0.5235371589660645,0.0,0.0,0,unclear if the intergrality property holds
702,cap102,10,6,0.5463905334472656,0.0,0.0,0,unclear if the intergrality property holds
703,cap102,10,8,0.5351247787475586,0.0,0.0,0,unclear if the intergrality property holds
704,cap102,10,10,0.5776019096374512,0.0,0.0,0,unclear if the intergrality property holds
705,cap102,10,12,0.5190317630767822,0.0,0.0,0,unclear if the intergrality property holds
706,cap102,10,14,0.5445656776428223,0.0,0.0,0,unclear if the intergrality property holds
707,cap102,10,16,0.5314922332763672,0.0,0.0,0,unclear if the intergrality property holds
708,cap102,10,18,0.5022001266479492,0.0,0.0,0,unclear if the intergrality property holds
709,cap102,10,20,0.5607821941375732,0.0,0.0,0,unclear if the intergrality property holds
710,cap102,20,2,9.53559160232544,857986.8000000003,785641.9010423505,201,max iterations
711,cap102,20,4,9.80172848701477,856734.4000000001,827027.0631449365,201,max iterations
712,cap102,20,6,9.438933849334717,855971.7500000002,843164.3734975131,201,max iterations
713,cap102,20,8,9.746808290481567,854704.2000000003,848708.99703538,201,max iterations
714,cap102,20,10,9.260590314865112,854704.2000000003,852116.8135494543,201,max iterations
715,cap102,20,12,9.838164806365967,854704.2000000003,853955.6863913368,201,max iterations
716,cap102,20,14,3.642246961593628,854704.2000000003,854704.2,68,reached subgradient tolerance and dual gap tolerance
717,cap102,20,16,5.667280673980713,854704.2000000003,854618.7342033142,113,reached dual gap tolerance
718,cap102,20,18,2.2995693683624268,854704.2000000003,854704.2000000002,36,reached subgradient tolerance and dual gap tolerance
719,cap102,20,20,2.4807872772216797,854704.2000000003,854619.015569269,35,reached dual gap tolerance
720,cap102,30,2,10.001981258392334,862533.8625000002,813994.2185004466,201,max iterations
721,cap102,30,4,10.819971561431885,856719.2500000003,829445.5845291773,201,max iterations
722,cap102,30,6,11.279585838317871,856719.2500000003,854513.8188036084,201,max iterations
723,cap102,30,8,11.530961990356445,854704.2000000003,854552.7015433885,201,max iterations
724,cap102,30,10,3.163273334503174,854704.2000000003,854704.2000000001,42,reached subgradient tolerance and dual gap tolerance
725,cap102,30,12,2.5349197387695312,854704.2000000003,854657.1087073028,32,reached dual gap tolerance
726,cap102,30,14,2.684288740158081,854704.2000000003,854636.3707907938,30,reached dual gap tolerance
727,cap102,30,16,2.8128199577331543,854704.2000000003,854624.3580365628,36,reached dual gap tolerance
728,cap102,30,18,2.965641975402832,854704.2000000003,854629.0345529485,39,reached dual gap tolerance
729,cap102,30,20,2.7418413162231445,854704.2000000003,854674.9883369773,36,reached dual gap tolerance
730,cap102,40,2,11.8594069480896,862533.8625000002,813994.2185004466,201,max iterations
731,cap102,40,4,11.018672227859497,856719.2500000003,829445.5845291773,201,max iterations
732,cap102,40,6,11.074352264404297,856719.2500000003,854513.8188036084,201,max iterations
733,cap102,40,8,11.708932876586914,854704.2000000003,854552.7015433885,201,max iterations
734,cap102,40,10,3.374581813812256,854704.2000000003,854704.2000000001,42,reached subgradient tolerance and dual gap tolerance
735,cap102,40,12,2.85026216506958,854704.2000000003,854657.1087073028,32,reached dual gap tolerance
736,cap102,40,14,2.7345309257507324,854704.2000000003,854636.3707907938,30,reached dual gap tolerance
737,cap102,40,16,3.0946242809295654,854704.2000000003,854624.3580365628,36,reached dual gap tolerance
738,cap102,40,18,3.276115894317627,854704.2000000003,854629.0345529485,39,reached dual gap tolerance
739,cap102,40,20,2.9877405166625977,854704.2000000003,854674.9883369773,36,reached dual gap tolerance
740,cap102,50,2,11.881488561630249,862533.8625000002,813994.2185004466,201,max iterations
741,cap102,50,4,11.552536487579346,856719.2500000003,829445.5845291773,201,max iterations
742,cap102,50,6,12.079517364501953,856719.2500000003,854513.8188036084,201,max iterations
743,cap102,50,8,11.926345586776733,854704.2000000003,854552.7015433885,201,max iterations
744,cap102,50,10,3.581383466720581,854704.2000000003,854704.2000000001,42,reached subgradient tolerance and dual gap tolerance
745,cap102,50,12,2.9986212253570557,854704.2000000003,854657.1087073028,32,reached dual gap tolerance
746,cap102,50,14,2.8931732177734375,854704.2000000003,854636.3707907938,30,reached dual gap tolerance
747,cap102,50,16,3.207395315170288,854704.2000000003,854624.3580365628,36,reached dual gap tolerance
748,cap102,50,18,3.3135900497436523,854704.2000000003,854629.0345529485,39,reached dual gap tolerance
749,cap102,50,20,2.9833948612213135,854704.2000000003,854674.9883369773,36,reached dual gap tolerance
750,cap102,60,2,11.948334455490112,862533.8625000002,813994.2185004466,201,max iterations
751,cap102,60,4,11.55640172958374,856719.2500000003,829445.5845291773,201,max iterations
752,cap102,60,6,11.427638530731201,856719.2500000003,854513.8188036084,201,max iterations
753,cap102,60,8,11.990981101989746,854704.2000000003,854552.7015433885,201,max iterations
754,cap102,60,10,3.8697762489318848,854704.2000000003,854704.2000000001,42,reached subgradient tolerance and dual gap tolerance
755,cap102,60,12,2.992399215698242,854704.2000000003,854657.1087073028,32,reached dual gap tolerance
756,cap102,60,14,2.924720048904419,854704.2000000003,854636.3707907938,30,reached dual gap tolerance
757,cap102,60,16,3.2478678226470947,854704.2000000003,854624.3580365628,36,reached dual gap tolerance
758,cap102,60,18,3.3889899253845215,854704.2000000003,854629.0345529485,39,reached dual gap tolerance
759,cap102,60,20,3.602039098739624,854704.2000000003,854674.9883369773,36,reached dual gap tolerance
760,cap102,70,2,12.142497062683105,862533.8625000002,813994.2185004466,201,max iterations
761,cap102,70,4,11.855595111846924,856719.2500000003,829445.5845291773,201,max iterations
762,cap102,70,6,11.725708246231079,856719.2500000003,854513.8188036084,201,max iterations
763,cap102,70,8,12.239277839660645,854704.2000000003,854552.7015433885,201,max iterations
764,cap102,70,10,3.9927425384521484,854704.2000000003,854704.2000000001,42,reached subgradient tolerance and dual gap tolerance
765,cap102,70,12,3.5064613819122314,854704.2000000003,854657.1087073028,32,reached dual gap tolerance
766,cap102,70,14,3.2041432857513428,854704.2000000003,854636.3707907938,30,reached dual gap tolerance
767,cap102,70,16,3.452986717224121,854704.2000000003,854624.3580365628,36,reached dual gap tolerance
768,cap102,70,18,3.831876039505005,854704.2000000003,854629.0345529485,39,reached dual gap tolerance
769,cap102,70,20,3.392378807067871,854704.2000000003,854674.9883369773,36,reached dual gap tolerance
770,cap102,80,2,12.21419358253479,862533.8625000002,813994.2185004466,201,max iterations
771,cap102,80,4,12.090148210525513,856719.2500000003,829445.5845291773,201,max iterations
772,cap102,80,6,12.002396821975708,856719.2500000003,854513.8188036084,201,max iterations
773,cap102,80,8,12.300382852554321,854704.2000000003,854552.7015433885,201,max iterations
774,cap102,80,10,4.0857908725738525,854704.2000000003,854704.2000000001,42,reached subgradient tolerance and dual gap tolerance
775,cap102,80,12,3.6068179607391357,854704.2000000003,854657.1087073028,32,reached dual gap tolerance
776,cap102,80,14,3.353853225708008,854704.2000000003,854636.3707907938,30,reached dual gap tolerance
777,cap102,80,16,3.8929991722106934,854704.2000000003,854624.3580365628,36,reached dual gap tolerance
778,cap102,80,18,3.8196303844451904,854704.2000000003,854629.0345529485,39,reached dual gap tolerance
779,cap102,80,20,3.663311004638672,854704.2000000003,854674.9883369773,36,reached dual gap tolerance
780,cap102,90,2,12.68971872329712,862533.8625000002,813994.2185004466,201,max iterations
781,cap102,90,4,12.11698865890503,856719.2500000003,829445.5845291773,201,max iterations
782,cap102,90,6,11.74517273902893,856719.2500000003,854513.8188036084,201,max iterations
783,cap102,90,8,12.494093418121338,854704.2000000003,854552.7015433885,201,max iterations
784,cap102,90,10,4.0541090965271,854704.2000000003,854704.2000000001,42,reached subgradient tolerance and dual gap tolerance
785,cap102,90,12,3.5705108642578125,854704.2000000003,854657.1087073028,32,reached dual gap tolerance
786,cap102,90,14,3.5993828773498535,854704.2000000003,854636.3707907938,30,reached dual gap tolerance
787,cap102,90,16,3.7399110794067383,854704.2000000003,854624.3580365628,36,reached dual gap tolerance
788,cap102,90,18,3.923558473587036,854704.2000000003,854629.0345529485,39,reached dual gap tolerance
789,cap102,90,20,3.9539849758148193,854704.2000000003,854674.9883369773,36,reached dual gap tolerance
790,cap102,100,2,13.152710676193237,862533.8625000002,813994.2185004466,201,max iterations
791,cap102,100,4,12.608417510986328,856719.2500000003,829445.5845291773,201,max iterations
792,cap102,100,6,12.205457210540771,856719.2500000003,854513.8188036084,201,max iterations
793,cap102,100,8,12.543907880783081,854704.2000000003,854552.7015433885,201,max iterations
794,cap102,100,10,4.365483522415161,854704.2000000003,854704.2000000001,42,reached subgradient tolerance and dual gap tolerance
795,cap102,100,12,3.934641122817993,854704.2000000003,854657.1087073028,32,reached dual gap tolerance
796,cap102,100,14,3.7991111278533936,854704.2000000003,854636.3707907938,30,reached dual gap tolerance
797,cap102,100,16,3.941084623336792,854704.2000000003,854624.3580365628,36,reached dual gap tolerance
798,cap102,100,18,4.1052844524383545,854704.2000000003,854629.0345529485,39,reached dual gap tolerance
799,cap102,100,20,3.8709309101104736,854704.2000000003,854674.9883369773,36,reached dual gap tolerance
